Codigo	Matricula	Fecha Matriculacion	Marca	Modelo	Tipo	Variante	Clasificacion medioambiental	Combustible	Cilindrada	Potencia	Numero de Plazas	Fecha inicio de prestacion del servicio de taxi	Eurotaxi	Regimen Especial de Eurotaxi	Fecha inicio Regimen Especial Eurotaxi	Fecha fin Regimen Especial Eurotaxi	Fecha
1524997	9988KPN	27/9/18	VOLKSWAGEN	CADDY	2K	AFCPWA??	ECO	GASOLINA - GAS NATURAL	1395	81	7	10/10/18	NO	NO			3/11/18
1525597	2168KPN	27/9/18	VOLKSWAGEN	CADDY	2K	AFCPWA??	ECO	GASOLINA - GAS NATURAL	1395	81	7	17/10/18	NO	NO			3/11/18
1524777	5022KPN	27/9/18	VOLKSWAGEN	CADDY	2K	AFCPWA??	ECO	GASOLINA - GAS NATURAL	1395	81	7	5/10/18	NO	NO			3/11/18
1524765	9685KPM	26/9/18	DACIA	LODGY	SD	0JES	ECO	GLP / GASOLINA	1598	80	5	3/10/18	NO	NO			3/11/18
1524678	8246KPM	26/9/18	DACIA	LODGY	SD	JSDNV	ECO	GLP / GASOLINA	1598	75	5	3/10/18	NO	NO			3/11/18
1524498	9625KPM	26/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	28/9/18	NO	NO			3/11/18
1524500	9785KPM	26/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	28/9/18	NO	NO			3/11/18
1524489	2586KPM	26/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	28/9/18	NO	NO			3/11/18
1524492	2570KPM	26/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	28/9/18	NO	NO			3/11/18
1524565	2512KPM	26/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	1/10/18	NO	NO			3/11/18
1524512	6982KPL	25/9/18	CITROEN	CITROEN C-ELYSEE eco-glv	F	FECE	ECO	GLP / GASOLINA	1587	85	5	1/10/18	NO	NO			3/11/18
1524382	6941KPL	25/9/18	DACIA	LODGY	SD	0JES	ECO	GLP / GASOLINA	1598	80	5	28/9/18	NO	NO			3/11/18
1524674	6101KPL	25/9/18	DACIA	LODGY	SD	0JES	ECO	GLP / GASOLINA	1598	80	5	3/10/18	NO	NO			3/11/18
1524364	6179KPL	25/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	28/9/18	NO	NO			3/11/18
1524366	6164KPL	25/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	5/10/18	NO	NO			3/11/18
1524386	0505KPM	25/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	28/9/18	NO	NO			3/11/18
1524368	6147KPL	25/9/18	LEXUS	IS300h	XE2(a)	AVE30(E)	ECO	GASOLINA-ELECTRICIDAD	2494	133	5	3/10/18	NO	NO			3/11/18
1524527	6394KPL	25/9/18	SEAT	LEON ST	5F	FCPWAX0V	ECO	GASOLINA - GAS NATURAL	1395	81	5	3/10/18	NO	NO			3/11/18
1525088	9105KPL	25/9/18	SSANGYONG	XLV	XK	BV2L	ECO	GASOLINA TRANSFORMADO GLP	1597	94.1	5	10/10/18	NO	NO			3/11/18
1524396	7498KPL	25/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	3/10/18	NO	NO			3/11/18
1524773	1726KPM	25/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	3/10/18	NO	NO			3/11/18
1524904	9318KPL	25/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	5/10/18	NO	NO			3/11/18
1524265	6173KPL	25/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	26/9/18	NO	NO			3/11/18
1524495	1984KPM	25/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	28/9/18	NO	NO			3/11/18
1524392	0901KPM	25/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	3/10/18	NO	NO			3/11/18
1524506	1787KPM	25/9/18	VOLKSWAGEN	CADDY	2K	AFCPWA??	ECO	GASOLINA - GAS NATURAL	1395	81	7	28/9/18	NO	NO			3/11/18
1525461	7196KPL	25/9/18	VOLKSWAGEN	CADDY	2K	AFCPWA??	ECO	GASOLINA - GAS NATURAL	1395	81	7	15/10/18	NO	NO			3/11/18
1524390	2172KPL	24/9/18	DACIA	LODGY	SD	JSDNV	ECO	GLP / GASOLINA	1598	75	5	28/9/18	NO	NO			3/11/18
1524370	3027KPL	24/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	3/10/18	NO	NO			3/11/18
1524245	2188KPL	24/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	26/9/18	NO	NO			3/11/18
1524249	4896KPL	24/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	26/9/18	NO	NO			3/11/18
1524269	2340KPL	24/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	26/9/18	NO	NO			3/11/18
1524755	5526KPL	24/9/18	MERCEDES-BENZ	VITO TOURER	639/2	KOA7L????	C	DIESEL	2143	100	8	3/10/18	SI	SI	3/10/18	11/7/23	3/11/18
1524267	5095KPL	24/9/18	SEAT	LEON ST	5F	FCPWAX0V	ECO	GASOLINA - GAS NATURAL	1395	81	5	26/9/18	NO	NO			3/11/18
1524443	2343KPL	24/9/18	TESLA	MODEL S	2	100D	0	ELECTRICO	0	193	5	28/9/18	NO	NO			3/11/18
1524349	2178KPL	24/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	28/9/18	NO	NO			3/11/18
1524771	4552KPL	24/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	3/10/18	NO	NO			3/11/18
1524243	5231KPL	24/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	26/9/18	NO	NO			3/11/18
1524394	2423KPL	24/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	1/10/18	NO	NO			3/11/18
1524763	3030KPL	24/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	3/10/18	NO	NO			3/11/18
1524379	3028KPL	24/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	28/9/18	NO	NO			3/11/18
1524767	3031KPL	24/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	3/10/18	NO	NO			3/11/18
1524481	2784KPL	24/9/18	VOLKSWAGEN	CADDY	2K	AFCPWA??	ECO	GASOLINA - GAS NATURAL	1395	81	7	28/9/18	NO	NO			3/11/18
1524185	1745KPL	21/9/18	DACIA	LODGY	SD	0JES	ECO	GLP / GASOLINA	1598	80	5	26/9/18	NO	NO			3/11/18
1524247	8562KPK	21/9/18	FIAT	FIAT TIPO	356	SXF1B	ECO	GLP / GASOLINA	1368	88	5	26/9/18	NO	NO			3/11/18
1524187	8320KPK	21/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	26/9/18	NO	NO			3/11/18
1524180	7760KPK	21/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	26/9/18	NO	NO			3/11/18
1524351	7403KPK	21/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	28/9/18	NO	NO			3/11/18
1524780	2084KPL	21/9/18	VOLKSWAGEN	CADDY	2K	AFDFSB??	C	DIESEL	1968	110	de 5+1PMR a 7 plazas (*)	3/10/18	SI	SI	11/10/18	11/7/23	3/11/18
1524183	4841KPK	20/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	26/9/18	NO	NO			3/11/18
1524189	4963KPK	20/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	28/9/18	NO	NO			3/11/18
1524331	5881KPK	20/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	26/9/18	NO	NO			3/11/18
1524486	6727KPK	20/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	1/10/18	NO	NO			3/11/18
1524073	4649KPK	20/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	24/9/18	NO	NO			3/11/18
1524347	5037KPK	20/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	1/10/18	NO	NO			3/11/18
1523979	7227KPJ	19/9/18	DACIA	LODGY	SD	0JES	ECO	GLP / GASOLINA	1598	80	5	21/9/18	NO	NO			3/11/18
1523989	0706KPK	19/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	21/9/18	NO	NO			3/11/18
1523975	9512KPJ	19/9/18	FIAT	FIAT TIPO	356	SXF1B	ECO	GLP / GASOLINA	1368	88	5	21/9/18	NO	NO			3/11/18
1523977	0780KPK	19/9/18	SEAT	LEON ST	5F	FCPWAX0V	ECO	GASOLINA - GAS NATURAL	1395	81	5	21/9/18	NO	NO			3/11/18
1524361	7096KPJ	19/9/18	SSANGYONG	XLV	XK	BV2L	ECO	GASOLINA TRANSFORMADO GLP	1597	94.1	5	1/10/18	NO	NO			3/11/18
1524078	7045KPJ	19/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	24/9/18	NO	NO			3/11/18
1523983	1256KPK	19/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	1/10/18	NO	NO			3/11/18
1523993	7106KPJ	19/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	26/9/18	NO	NO			3/11/18
1524758	1338KPK	19/9/18	VOLKSWAGEN	CADDY	2K	AFCPWA??	ECO	GASOLINA - GAS NATURAL	1395	81	7	3/10/18	NO	NO			3/11/18
1523981	5678KPJ	18/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	21/9/18	NO	NO			3/11/18
1523973	2973KPJ	18/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	21/9/18	NO	NO			3/11/18
1523896	2639KPJ	18/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	26/9/18	NO	NO			3/11/18
1523905	6425KPJ	18/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	21/9/18	NO	NO			3/11/18
1524000	2663KPJ	18/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	24/9/18	NO	NO			3/11/18
1523991	2463KPJ	17/9/18	CITROEN	CITROEN C-ELYSEE eco-glv	F	FECE	ECO	GLP / GASOLINA	1587	85	5	21/9/18	NO	NO			3/11/18
1523785	0530KPJ	17/9/18	MERCEDES-BENZ	E200 NATURAL GAS	212G	J035P0	ECO	GASOLINA - GAS NATURAL	1991	115	5	19/9/18	NO	NO			3/11/18
1523737	9233KPH	17/9/18	SEAT	LEON ST	5F	FCPWAX0V	ECO	GASOLINA - GAS NATURAL	1395	81	5	19/9/18	NO	NO			3/11/18
1523901	0918KPJ	17/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	21/9/18	NO	NO			3/11/18
1523781	9765KPH	17/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	19/9/18	NO	NO			3/11/18
1523692	4945KPH	14/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	21/9/18	NO	NO			3/11/18
1523739	4837KPH	14/9/18	SEAT	LEON ST	5F	FCPWAX0V	ECO	GASOLINA - GAS NATURAL	1395	81	5	19/9/18	NO	NO			3/11/18
1523985	4745KPH	14/9/18	SEAT	LEON ST	5F	FCPWAX0V	ECO	GASOLINA - GAS NATURAL	1395	81	5	26/9/18	NO	NO			3/11/18
1523748	4814KPH	14/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	19/9/18	NO	NO			3/11/18
1523792	7323KPH	14/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	21/9/18	NO	NO			3/11/18
1523687	4911KPH	14/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	19/9/18	NO	NO			3/11/18
1523914	4866KPH	14/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	21/9/18	NO	NO			3/11/18
1523759	6045KPH	14/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	19/9/18	NO	NO			3/11/18
1524080	7086KPH	14/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	24/9/18	NO	NO			3/11/18
1523684	4974KPH	14/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	3/10/18	NO	NO			3/11/18
1524241	6313KPH	14/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	26/9/18	NO	NO			3/11/18
1523621	0130KPH	13/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	17/9/18	NO	NO			3/11/18
1523600	3633KPH	13/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	19/9/18	NO	NO			3/11/18
1523522	9636KPG	12/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	17/9/18	NO	NO			3/11/18
1523676	6238KPG	12/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	19/9/18	NO	NO			3/11/18
1523778	9782KPG	12/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	19/9/18	NO	NO			3/11/18
1523527	9679KPG	12/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	19/9/18	NO	NO			3/11/18
1523775	9814KPG	12/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	26/9/18	NO	NO			3/11/18
1523694	9383KPG	12/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	26/9/18	NO	NO			3/11/18
1523446	5964KPG	12/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	13/9/18	NO	NO			3/11/18
1523517	5860KPG	12/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	17/9/18	NO	NO			3/11/18
1523503	8527KPG	12/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	13/9/18	NO	NO			3/11/18
1523514	4575KPG	11/9/18	CITROEN	CITROEN C-ELYSEE eco-glv	F	FECE	ECO	GLP / GASOLINA	1587	85	5	17/9/18	NO	NO			3/11/18
1523912	3104KPG	11/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	21/9/18	NO	NO			3/11/18
1523427	5427KPG	11/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	17/9/18	NO	NO			3/11/18
1523595	3123KPG	11/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	17/9/18	NO	NO			3/11/18
1523761	3094KPG	11/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	19/9/18	NO	NO			3/11/18
1523425	5475KPG	11/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	19/9/18	NO	NO			3/11/18
1523765	3181KPG	11/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	19/9/18	NO	NO			3/11/18
1523788	3085KPG	11/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	19/9/18	NO	NO			3/11/18
1523343	1468KPG	10/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	12/9/18	NO	NO			3/11/18
1523520	2865KPG	10/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	17/9/18	NO	NO			3/11/18
1523353	2872KPG	10/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	19/9/18	NO	NO			3/11/18
1523598	0274KPG	10/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	17/9/18	NO	NO			3/11/18
1523752	4083KPF	7/9/18	CITROEN	CITROEN C-ELYSEE eco-glv	F	FECE	ECO	GLP / GASOLINA	1587	85	5	19/9/18	NO	NO			3/11/18
1523307	3995KPF	7/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	12/9/18	NO	NO			3/11/18
1523347	8440KPF	7/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	12/9/18	NO	NO			3/11/18
1523298	7915KPF	7/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	12/9/18	NO	NO			3/11/18
1523331	8253KPF	7/9/18	SEAT	LEON ST	5F	FCPWAX0V	ECO	GASOLINA - GAS NATURAL	1395	81	5	12/9/18	NO	NO			3/11/18
1523300	8769KPF	7/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	12/9/18	NO	NO			3/11/18
1523314	6957KPF	7/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	13/9/18	NO	NO			3/11/18
1523773	9285KPF	7/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	19/9/18	NO	NO			3/11/18
1523244	6526KPF	7/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	10/9/18	NO	NO			3/11/18
1523316	6883KPF	7/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	13/9/18	NO	NO			3/11/18
1523750	9061KPF	7/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	19/9/18	NO	NO			3/11/18
1523305	4611KPF	7/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	12/9/18	NO	NO			3/11/18
1523303	9419KPF	7/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	12/9/18	NO	NO			3/11/18
1523312	3940KPF	7/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	19/9/18	NO	NO			3/11/18
1523231	8950KPF	7/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	12/9/18	NO	NO			3/11/18
1523225	2768KPF	6/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	12/9/18	NO	NO			3/11/18
1523192	3334KPF	6/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	7/9/18	NO	NO			3/11/18
1523222	9976KPD	5/9/18	CITROEN	CITROEN C-ELYSEE eco-glv	F	FECE	ECO	GLP / GASOLINA	1587	85	5	10/9/18	NO	NO			3/11/18
1523131	9716KPD	5/9/18	DACIA	LODGY	SD	0JES	ECO	GLP / GASOLINA	1598	80	5	10/9/18	NO	NO			3/11/18
1523116	9721KPD	5/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	12/9/18	NO	NO			3/11/18
1523136	1016KPF	5/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	17/9/18	NO	NO			3/11/18
1523041	9283KPD	5/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	7/9/18	NO	NO			3/11/18
1523235	1622KPF	5/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	12/9/18	NO	NO			3/11/18
1523134	1466KPF	5/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	7/9/18	NO	NO			3/11/18
1523113	2138KPF	5/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	12/9/18	NO	NO			3/11/18
1523144	1598KPF	5/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	12/9/18	NO	NO			3/11/18
1523219	9885KPD	5/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	10/9/18	NO	NO			3/11/18
1523217	1804KPF	5/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	10/9/18	NO	NO			3/11/18
1523755	0319KPF	5/9/18	VOLKSWAGEN	CADDY	2K	AFCPWA??	ECO	GASOLINA - GAS NATURAL	1395	81	7	19/9/18	NO	NO			3/11/18
1523080	2387KPF	5/9/18	VOLKSWAGEN	CADDY	2K	AFCPWA??	ECO	GASOLINA - GAS NATURAL	1395	81	7	7/9/18	NO	NO			3/11/18
1523122	7811KPD	4/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	10/9/18	NO	NO			3/11/18
1523619	7020KPD	4/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	17/9/18	NO	NO			3/11/18
1523240	8472KPD	4/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	12/9/18	NO	NO			3/11/18
1523021	6368KPD	4/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	7/9/18	NO	NO			3/11/18
1522840	3900KPD	3/9/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	5/9/18	NO	NO			3/11/18
1520641	4758KPD	3/9/18	SEAT	LEON ST	5F	FCPWAX0V	ECO	GASOLINA - GAS NATURAL	1395	81	5	5/9/18	NO	NO			3/11/18
1522876	3279KPD	3/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	7/9/18	NO	NO			3/11/18
1523345	5927KPD	3/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	12/9/18	NO	NO			3/11/18
1522857	3451KPD	3/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	5/9/18	NO	NO			3/11/18
1522847	5526KPD	3/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	5/9/18	NO	NO			3/11/18
1522851	4978KPD	3/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	5/9/18	NO	NO			3/11/18
1522865	3388KPD	3/9/18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	5/9/18	NO	NO			3/11/18
1522862	3751KPC	31/8/18	DACIA	LODGY	SD	0JES	ECO	GLP / GASOLINA	1598	80	5	7/9/18	NO	NO			3/11/18
1523017	7656KPC	31/8/18	DACIA	LODGY	SD	0JES	ECO	GLP / GASOLINA	1598	80	5	7/9/18	NO	NO			3/11/18
1522853	7998KPC	31/8/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	7/9/18	NO	NO			3/11/18
1523141	8577KPC	31/8/18	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	10/9/18	NO	NO			3/11/18
