Codigo	Matricula
1230784	3407HGD
1230896	3605HGD
1230987	3420HGD
1230782	2435HGD
1443226	3067HGD
1230658	0263HGD
1230779	0689HGD
1230647	0013HGD
1230650	9963HGC
1230788	0840HGD
1230665	9027HGC
1230697	9032HGC
1230885	7676HGC
1230799	9035HGC
1231048	7738HGC
1230758	9028HGC
1230371	4428HGC
1230354	3854HGC
1230351	3898HGC
1230492	3631HGC
1230600	5698HGC
1230498	3626HGC
1230504	1299HGC
1230605	9221HGB
1230380	7189HGB
1230378	7148HGB
1230391	6979HGB
1230514	9495HGB
1230388	8014HGB
1230373	4774HGB
1230366	4789HGB
1230358	5602HGB
1230495	5186HGB
1230229	4470HGB
1230137	3167HGB
1230202	2861HGB
1230218	2755HGB
1230263	4359HGB
1230222	2850HGB
1230211	3646HGB
1230208	2757HGB
1230109	0294HGB
1230362	1637HGB
1230756	7508HFZ
1230102	7962HFZ
1230093	9535HFZ
1230067	7420HFZ
1230078	6358HFZ
1230053	6049HFZ
1230019	4533HFZ
1229938	1948HFZ
1229909	2122HFZ
1229900	1932HFZ
1229888	1054HFZ
1447586	0378HFZ
1229866	9031HFY
1229841	7715HFY
1229940	8436HFY
1229905	9146HFY
1230104	6129HFY
1229845	6698HFY
1229717	3797HFY
1229715	1405HFY
1229608	1353HFY
1229640	0149HFY
1229589	9726HFX
1229618	0325HFY
1229785	8337HFX
1230004	8080HFX
1229507	5659HFX
1229703	6010HFX
1229463	4436HFX
1229368	1530HFX
1229389	0510HFX
1229394	6641HFW
1229299	5246HFW
1229313	4405HFW
1229231	2838HFW
1229473	3230HFW
1229267	9532HFV
1229223	0001HFW
1229275	7903HFV
1229168	4040HFV
1229165	4062HFV
1229208	6551HFV
1229302	4508HFV
1229210	6555HFV
1229700	5990HFV
1425426	3930HFV
1229096	0296HFV
1229090	0298HFV
1229175	1330HFV
1229093	2707HFV
1229026	8756HFT
1229018	7223HFT
1229022	6946HFT
1228985	7337HFT
1229037	8592HFT
1229112	7543HFT
1229053	8785HFT
1229098	7458HFT
1229028	7641HFT
1349026	4913HFT
1228967	3305HFT
1229083	4881HFT
1228965	6372HFS
1229533	8086HFS
1228881	9470HFR
1228876	0627HFS
1228879	8610HFR
1228883	8826HFR
1229115	9355HFR
1228961	9625HFR
1228894	6120HFR
1349769	8184HFR
1228807	3500HFR
1228861	6122HFR
1228816	6488HFR
1228727	3557HFR
1228717	4265HFR
1228778	4038HFR
1228672	8533HFP
1228891	0451HFR
1229453	9374HFP
1433198	0749HFR
1228889	0449HFR
1228899	9825HFP
1228683	9807HFP
1228756	3173HFP
1228579	4241HFP
1228550	3072HFP
1228559	1883HFP
1228787	3024HFP
1228603	2999HFP
1228615	9348HFN
1228857	9440HFN
1229627	9579HFN
1228668	9574HFN
1228523	7441HFN
1228526	3892HFN
1228528	3879HFN
1228453	1159HFN
1228532	4604HFN
1353614	4578HFN
1228416	8218HFM
1228440	8883HFM
1228791	9330HFM
1229170	7216HFM
1228554	7807HFM
1228314	7499HFM
1228394	2871HFM
1228293	2883HFM
1228312	3784HFM
1228318	4554HFM
1228352	3482HFM
1228291	9544HFL
1228141	8129HFL
1228157	9010HFL
1487037	9857HFL
1228149	3470HFL
1228228	6790HFL
1228179	6408HFL
1228213	5581HFL
1228218	5585HFL
1228226	4303HFL
1228220	4953HFL
1228182	1678HFL
1228175	1180HFL
1228084	1228HFL
1228145	0755HFL
1228190	9176HFK
1228092	8629HFK
1228163	1789HFL
1228039	8686HFK
1228160	1262HFL
1228059	5591HFK
1228006	4679HFK
1228086	6889HFK
1228076	6621HFK
1228081	5558HFK
1228002	2900HFK
1227907	0260HFK
1228088	2792HFK
1227896	0494HFK
1228014	1104HFK
1227911	1102HFK
1227845	7184HFJ
1227923	7436HFJ
1227928	6645HFJ
1227789	6512HFJ
1228063	7422HFJ
1227914	9286HFJ
1227791	6460HFJ
1227831	7454HFJ
1228154	9210HFJ
1227840	3301HFJ
1227834	2752HFJ
1227814	3390HFJ
1227794	4531HFJ
1227772	6696HFH
1227784	6673HFH
1227629	0444HFH
1227720	2432HFH
1227688	1109HFH
1227530	1029HFH
1227776	2139HFH
1227526	0488HFH
1337076	5663HFG
1227610	8472HFG
1227639	7847HFG
1227615	8499HFG
1227604	8237HFG
1227557	7584HFG
1227918	7427HFG
1228078	7736HFG
1227540	7310HFG
1227433	9487HFF
1227534	2497HFG
1227423	1853HFG
1227436	9229HFF
1227438	9596HFF
1227483	0344HFG
1227902	3316HFG
1227447	9894HFD
1227316	8632HFD
1227441	3355HFF
1227309	8300HFC
1227296	9796HFC
1227302	8178HFC
1227264	2189HFC
1227305	5974HFC
1227324	5086HFC
1227185	7547HFB
1227182	5658HFB
1227149	7569HDZ
1227175	7725HDZ
1227011	9538HDY
1227000	3156HDZ
1227080	2340HDZ
1227082	9563HDY
1227008	6849HDY
1389450	8360HDY
1226926	0931HDY
1226859	0000HDY
1226988	2671HDY
1226813	0014HDY
1226829	0319HDY
1226728	3955HDX
1226748	4629HDX
1384696	7648HDX
1226803	1270HDX
1226823	2079HDX
1226718	9346HDW
1226675	8661HDW
1384050	9004HDW
1226664	4735HDW
1226705	6487HDW
1226657	4936HDW
1226711	6076HDW
1226784	6482HDW
1226660	3920HDW
1226696	6781HDW
1373931	2934HDW
1226662	2905HDW
1226637	2929HDW
1226578	7350HDV
1226614	7346HDV
1226597	7287HDV
1227076	3851HDV
1226531	3128HDV
1226522	3784HDV
1226410	1370HDV
1226421	2061HDV
1226448	9371HDT
1226379	7155HDT
1226606	7581HDT
1226419	9245HDT
1226392	5775HDT
1226402	4969HDT
1226374	5077HDT
1226225	0236HDT
1226257	8846HDS
1226230	0077HDT
1226199	5057HDS
1226260	7654HDS
1226493	6916HDS
1226130	0984HDS
1226128	1630HDS
1226113	9399HDR
1226133	9400HDR
1226120	6120HDR
1226014	5801HDR
1226183	5248HDR
1226115	8144HDR
1226179	9541HDP
1226135	0530HDP
1225802	9949HDN
1225840	9721HDN
1225865	8167HDN
1225850	1059HDP
1225869	8462HDN
1225827	1041HDP
1391363	2107HDP
1225857	0544HDP
1387166	8165HDN
1225794	4210HDM
1225762	5068HDM
1225871	7828HDM
1225674	7333HDL
1225672	7339HDL
1225670	1560HDM
1225700	6125HDL
1225740	5973HDL
1225580	3699HDL
1225567	8872HDK
1225565	8725HDK
1225633	0112HDL
1225562	6717HDK
1225452	3461HDK
1225514	4506HDK
1225516	3520HDK
1225502	1804HDK
1225431	1125HDK
1225455	9492HDJ
1225457	5987HDJ
1376618	3006HDJ
1225277	0168HDJ
1225421	1123HDJ
1225221	4723HDH
1225189	2931HDH
1225210	2869HDH
1225135	1950HDH
1225180	1196HDH
1436821	0535HDH
1225193	8195HDG
1225116	7775HDG
1225050	5610HDG
1225111	6140HDG
1443240	4894HDG
1225041	1067HDG
1225104	3644HDG
1225035	3252HDG
1225055	9674HDF
1424106	0126HDG
1224968	5724HDF
1224873	3849HDF
1224866	4844HDF
1225053	4362HDF
1224953	5892HDF
1224824	0248HDF
1224767	1121HDF
1224774	7072HDD
1224807	9295HDD
1224688	6298HDD
1224818	7335HDD
1467521	7117HDD
1224769	9277HDD
1468554	6763HDD
1224762	5009HDD
1224506	8783HDC
1346502	1095HDD
1438546	0136HDD
1398336	1134HDD
1518738	1117HDD
1224642	0631HDD
1224802	0374HDD
1224675	0106HDD
1224531	9641HDC
1224476	0269HDC
1224756	8364HDB
1225084	3512HDC
1224470	5116HDB
1224606	4753HDB
1224597	2544HDB
1224480	6774HCZ
1397594	8839HCZ
1224391	6687HCZ
1224345	3833HCZ
1224474	5210HCZ
1224192	3354HCZ
1224411	3877HCZ
1224130	1598HCZ
1508009	8787HCY
1224152	8941HCY
1224084	5415HCY
1224172	5050HCY
1224097	2971HCY
1224118	5025HCY
1440012	4575HCY
1223914	7271HCX
1224050	9904HCX
1224053	9541HCX
1224109	7412HCX
1224511	8496HCX
1224659	9156HCX
1223920	2018HCX
1224472	0101HCX
1223931	1667HCX
1223958	4424HCX
1223965	3046HCX
1223929	1897HCX
1223910	0107HCX
1223967	5825HCW
1339348	7760HCW
1223890	8517HCW
1223836	1827HCW
1223678	0289HCW
1223751	1748HCW
1223841	1823HCW
1223781	1031HCW
1223825	2159HCW
1223740	8709HCV
1223756	2540HCW
1224902	2195HCW
1311732	2309HCW
1223768	6974HCV
1224028	7200HCV
1223734	7027HCV
1223731	7111HCV
1223534	0125HCV
1223648	9828HCT
1223643	0041HCV
1223521	1220HCV
1223639	9891HCT
1223492	3978HCT
1223551	7392HCT
1223430	4805HCT
1223536	7478HCT
1223488	9591HCS
1223469	2538HCT
1223724	2137HCT
1223321	4690HCS
1223242	4458HCS
1223257	4867HCS
1223384	7261HCS
1223247	4624HCS
1223941	7330HCS
1223214	3370HCS
1306981	5682HCS
1223339	1110HCS
1223143	8968HCR
1223234	0833HCS
1223326	1971HCS
1223283	0735HCS
1223150	5675HCR
1223185	6446HCR
1223152	6930HCR
1428566	6004HCR
1222997	0859HCR
1223139	3774HCR
1222984	0131HCP
1223047	6393HCP
1222979	0141HCP
1223051	4623HCP
1223045	6115HCP
1222969	9200HCN
1385770	1390HCP
1222961	9181HCN
1223002	5256HCN
1222863	9918HCM
1222891	5208HCM
1222851	2563HCM
1488659	3897HCM
1482251	3298HCM
1222788	0626HCM
1222760	9041HCL
1222731	4303HCL
1222686	5422HCL
1384116	5963HCL
1222758	0604HCL
1223853	3401HCK
1222660	2356HCK
1222636	2108HCK
1222733	4266HCK
1222595	1369HCK
1222572	2429HCK
1222656	9223HCJ
1222555	6316HCJ
1385263	9034HCJ
1222510	7477HCJ
1222470	6320HCJ
1222610	9149HCJ
1222564	9225HCJ
1222599	7514HCJ
1222588	9232HCJ
1222410	2227HCJ
1222336	2605HCJ
1222435	4146HCJ
1222440	3428HCJ
1222437	3475HCJ
1222356	3309HCJ
1333279	3106HCJ
1222405	7677HCH
1342405	9142HCH
1222446	8028HCH
1222277	6016HCH
1222257	4362HCH
1222254	2039HCH
1222526	1520HCH
1222251	1489HCH
1222160	8765HCG
1222110	6107HCG
1222168	7346HCG
1222171	7392HCG
550175	1163HCG
1222122	2791HCG
1222006	0741HCG
1222014	1014HCG
1222129	3160HCG
1222125	2768HCG
1222042	6503HCF
1221824	1798HCF
1485182	3327HCF
1222127	3024HCF
1221989	3393HCF
1221919	1775HCF
1221927	2674HCF
1221983	4133HCF
1221808	7659HCD
1221838	9201HCD
1221759	8477HCD
1221967	9760HCD
1221832	8402HCD
1221763	8648HCD
1433477	9496HCD
1222100	6480HCD
1221687	4340HCD
1221700	4910HCD
1221698	2611HCD
1221737	2546HCD
1221660	2293HCD
1221810	2664HCD
1221722	2697HCD
1221599	0787HCD
1221647	8181HCC
1221650	8940HCC
1221505	2024HCC
1222444	3341HCC
1221528	2979HCC
1221309	7068HCB
1221498	9519HCB
1221398	9256HCB
1221491	7107HCB
1221422	8383HCB
1221581	6987HCB
1221376	6647HCB
1221369	5075HCB
1221196	2746HCB
1221296	2893HCB
1221290	2494HCB
1221301	3871HCB
1221656	5234HCB
1221415	2462HCB
1221241	2776HCB
1221468	2454HCB
1221464	5237HCB
550214	6296HBZ
1221177	5701HBZ
1221147	6192HBZ
1221140	5182HBZ
1221039	7898HBY
1221025	6096HBY
1221209	9800HBY
1386581	2806HBZ
1221171	0440HBZ
1221174	0156HBZ
1221094	6924HBY
1221089	7699HBY
1221023	8268HBX
1269318	2445HBY
1221092	2234HBY
1390799	3662HBY
1221029	8298HBX
1221135	9669HBX
1221007	8284HBX
1221027	8291HBX
1221105	1794HBY
1221016	1312HBY
1220871	4096HBX
1220899	4712HBX
1220950	4856HBX
1220946	5390HBX
1220921	5373HBX
1220943	4221HBX
1221086	3897HBX
1220874	1124HBX
1220889	0521HBX
1220782	8678HBW
1220739	7298HBW
1221003	8841HBW
1220877	6744HBW
1220788	5464HBW
1220758	5259HBW
1220791	5373HBW
1220708	4187HBW
1220932	4089HBW
1220573	8065HBV
1220543	7963HBV
1220718	1589HBW
1220536	4489HBV
1220665	7091HBV
1220733	7180HBV
1220638	7090HBV
1220578	2763HBV
1344614	2729HBV
1220672	2881HBV
1220555	8270HBT
1220374	6763HBT
1220483	8986HBT
1220479	8835HBT
1220354	3324HBT
1220401	4854HBT
1220347	2319HBT
1220642	4181HBT
1220381	3757HBT
1220315	2536HBT
1220433	9925HBS
1417463	9088HBS
1220197	4053HBS
1220181	5283HBS
1220200	4568HBS
1429145	5263HBS
1220296	6068HBS
1220350	5556HBS
1220194	4513HBS
1220130	1956HBS
1220057	1032HBS
1220113	1458HBS
1221426	9031HBR
1220019	6712HBR
1220035	4536HBR
1219843	6280HBR
1219846	1588HBR
1220031	2120HBR
1379732	4209HBR
1219759	1619HBR
1219778	2006HBR
1219852	1518HBR
1219694	9481HBP
1219741	9777HBP
1219748	8687HBP
1219679	8782HBP
1219754	9765HBP
1219683	7633HBP
1219780	9902HBP
1219667	8857HBP
1219643	8060HBP
1219550	4666HBP
1388613	4999HBP
1219553	4212HBP
1219638	5937HBN
1219481	0594HBP
1219472	6369HBN
1220445	8818HBN
1219501	0936HBP
1219362	0635HBN
1219366	0195HBN
1219337	5151HBM
1219421	7443HBM
1219315	3170HBM
1219386	7217HBM
1219346	3944HBM
1219320	2047HBM
1339866	0113HBM
1219271	8342HBL
1219461	8255HBL
1219167	7461HBL
1219260	8396HBL
1219324	6398HBL
1219178	8250HBL
1219109	6181HBL
1219152	3946HBL
1219247	4701HBL
1219088	3640HBL
1219083	4686HBL
1219145	4851HBL
1219196	4699HBL
1219067	4230HBL
1219044	3265HBL
1219077	3885HBL
1219070	9603HBK
1219194	0454HBL
1219014	0367HBL
1420021	1605HBL
1219302	1991HBL
1339436	9369HBK
1219350	5892HBK
1218787	3782HBK
1218868	5231HBK
1218878	5243HBK
1350054	2433HBK
1218994	1275HBK
1431687	2013HBK
1218827	2607HBK
1345668	2000HZC
1218753	0050HBK
1218609	8792HBJ
1218619	9191HBJ
1218765	9292HBJ
1218659	8108HBJ
1218581	3676HBJ
1218583	5058HBJ
1218372	2070HBJ
1218428	0943HBJ
1218416	1054HBJ
1218522	2793HBJ
1218336	9152HBH
1218223	8942HBH
1218340	9483HBH
1218380	0232HBJ
1218497	0054HBJ
1218348	9189HBH
1218202	6527HBH
1218237	6436HBH
1218284	7516HBH
1218229	7582HBH
1218217	6814HBH
1218219	6568HBH
1218296	7799HBH
1218243	5979HBH
1218122	5529HBH
1218386	5899HBH
1218227	5898HBH
1218067	3867HBH
1218029	3436HBH
1218064	0858HBH
1218027	0865HBH
1218016	0866HBH
1217923	1303HBH
1218124	3842HBH
1218137	3869HBH
1218190	3420HBH
1218661	0773HBH
1218019	0863HBH
1218105	3015HBH
1217971	1367HBH
1218129	3781HBH
1217989	1744HBH
1218021	0869HBH
1217986	3200HBH
1217926	2019HBH
1217994	9552HBG
1202115	6370HBG
1218504	8245HBG
1217928	3706HBG
1202065	1192HBG
1218013	3662HBG
1202046	1170HBG
1217898	3663HBG
1202067	1261HBG
1217886	3276HBG
1202070	1557HBG
1202063	1160HBG
1202023	7033HBD
1218119	5921HBD
1202013	7555HBD
1202021	4652HBD
1201877	8239HBC
1202004	0413HBD
1201911	4872HBC
1201774	8230HBB
1201942	6744HBB
1201725	4395HBB
1202100	3935HBB
1201839	8514HBB
1201657	4079HBB
1201652	9251GZZ
1202059	0777HBB
1201743	1351HBB
1201451	5336GZZ
1506534	4946GZZ
1201680	5602GZZ
1201422	8951GZY
1201554	1058GZZ
1201402	9212GZY
1201455	1668GZZ
1201416	9256GZY
1201426	1238GZZ
1201449	5922GZY
1201278	4721GZY
1201247	5088GZY
1201419	6265GZY
1441686	5811GZY
1201274	9452GZX
1201313	9620GZX
1201359	1597GZY
1201311	1847GZY
1201253	0048GZY
1201259	1043GZY
1201144	9366GZX
1201999	1573GZY
1201157	0291GZY
1201112	7251GZX
1201128	5800GZX
1201081	6722GZX
1201931	2738GZX
1201136	4351GZX
1201061	3717GZX
1201115	4346GZX
1201120	4371GZX
1201039	3137GZX
1488761	3921GZX
1201352	2266GZX
1200916	0196GZX
1200923	9761GZW
1200933	9622GZW
1200741	6584GZW
1200953	7780GZW
1200796	7769GZW
1201226	6604GZW
1200920	7660GZW
1200964	8426GZW
1200859	5335GZW
1200768	5085GZW
1200868	5366GZW
1200812	5518GZW
1200847	5306GZW
1376519	5983GZW
1200804	5304GZW
1200853	4331GZW
1373125	3471GZW
1304006	3457GZW
1200410	4659GZV
1200592	7489GZV
1200343	9862GZT
1200331	0365GZV
1200334	0751GZV
1200958	0076GZV
550160	9634GZS
550166	9631GZS
1200584	7187GZS
1200197	4523GZS
1200206	9534GZR
1200148	7982GZR
1200102	7471GZR
1200139	8462GZR
1200752	8535GZR
1200210	9346GZR
1200137	6274GZR
1200105	3430GZR
1200146	2727GZR
1200118	9907GZP
1199983	7519GZP
1200024	5226GZP
1200111	3420GZP
1200007	5055GZP
1199977	4967GZP
1199908	1866GZP
1199733	7237GZN
1199999	6622GZN
1199780	4166GZN
1481818	0242GZN
1199770	0184GZN
1199710	9332GZM
1199761	0118GZN
1199573	9311GZM
1397140	9875GZM
1199537	5449GZM
1199490	5249GZM
1199441	2652GZM
1199402	2461GZM
1199405	1882GZM
1439359	3417GZM
1199399	9999GZL
1199296	4869GZL
1199395	5505GZL
1199174	3207GZL
1199264	9620GZK
1199255	1944GZL
1199140	6657GZK
1199079	3467GZK
1198986	1235GZK
1199000	9850GZJ
1199075	8522GZJ
1198928	9510GZJ
1198780	7509GZJ
1198681	4112GZJ
1199081	4269GZJ
1198776	1737GZJ
1198914	1782GZJ
1198661	0474GZJ
1198802	0335GZJ
1198806	0235GZJ
1198619	0539GZJ
1198988	0362GZJ
1198653	1322GZJ
1198623	0403GZJ
1198498	5734GZH
1200530	6121GZH
1198529	7301GZG
1198794	6889GZG
1198678	7814GZG
1198390	2069GZG
1198595	7956GZG
1198469	5333GZG
1198313	0228GZG
1198463	0415GZG
1198522	9065GZF
1485081	0502GZG
1198427	0292GZG
1198449	0746GZG
1200638	6503GZF
1198257	4276GZF
1198328	4692GZF
1198332	4770GZF
1198294	2939GZF
1198645	1962GZF
1198337	0119GZF
1198259	0217GZF
1198339	0173GZF
1198197	7238GZD
1198181	7456GZD
1198156	1827GZD
1198012	1429GZD
1198023	2455GZD
1198015	1763GZD
1198066	3148GZD
1198060	1877GZD
1197994	7287GZC
1197891	4745GZC
1198074	3234GZC
1197914	4562GZC
1197839	4342GZC
1197917	4692GZC
1198109	0800GZC
1197685	9489GZB
1197644	7571GZB
1197480	1649GZB
1197657	3455GZB
1198277	2498GZB
1197668	0291GZB
1197574	0327GZB
1197672	0214GZB
1197451	5889GYZ
1197404	7179GYZ
1382190	7205GYZ
1399055	6160GYZ
1197676	3503GYZ
1197408	2958GYZ
1197329	4189GYZ
1197305	2673GYZ
1197299	9973GYY
1197197	9717GYY
1197235	5275GYY
1197222	5331GYY
1197134	1943GYY
1197232	3023GYY
1197110	2898GYY
1197117	9334GYX
1196948	9734GYX
1196925	7698GYX
1196927	9293GYX
1196801	3046GYX
1197038	6803GYW
1196742	0446GYX
1196705	2325GYW
1196597	1655GYV
1196531	1494GYV
1196552	2306GYV
1196610	1681GYV
1196529	1529GYV
1196554	4906GYV
1196533	0976GYV
1196640	7261GYT
1196804	7686GYS
1196361	7238GYS
1389848	7806GYS
1196342	2657GYS
1196338	2664GYS
1196585	2163GYS
1196164	8219GYR
1196113	6177GYR
1196234	6952GYR
1197203	7056GYR
1196109	4983GYR
1196062	3969GYR
1196066	3928GYR
1196196	4497GYR
1196015	3001GYR
1196018	1066GYR
1195947	6757GYP
1199023	7935GYP
1195919	3939GYP
1195772	2592GYP
1195692	8205GYN
1440571	9382GYN
1195796	6317GYN
1195563	1100GYN
1378801	0951GYN
1378702	2061GYN
1195716	7915GYM
1195879	9284GYM
1195458	8765GYM
1195471	7276GYM
1195450	5361GYM
1195982	6644GYM
1195477	6287GYM
1351988	7117GYM
1195473	6656GYM
1195379	3073GYM
1195407	2933GYM
1195387	2964GYM
1195256	6704GYL
1195172	2867GYL
1195202	0292GYL
1195070	2969GYK
1195044	4745GYK
1194991	0702GYK
1194994	9794GYJ
1194938	7091GYJ
1194885	3950GYJ
1195798	4471GYJ
1194793	2463GYJ
1341895	3438GYJ
1194903	2689GYJ
1194805	1241GYJ
1194912	0803GYJ
1194789	9872GYH
1194859	0793GYJ
550241	9097GYH
1379909	8408GYH
1194750	3237GYH
1194486	3946GYG
1194460	2457GYG
1440387	1057GYG
1194423	8915GYF
1196830	7557GYF
1194346	2983GYF
1194310	0549GYF
1396613	0331GYF
1194207	7832GYD
1194193	0530GYD
1194150	8642GYC
1194889	9377GYC
1194083	7394GYC
1194138	1314GYC
1194008	6004GYB
1193999	7026GYB
1193951	7885GXZ
1194019	6792GXZ
1193813	5278GXZ
1193826	3806GXZ
1195804	6807GXZ
1193983	6760GXZ
1194669	1395GXZ
1193832	1692GXZ
1193852	2858GXZ
1193678	8921GXY
1474704	1133GXZ
1193820	4210GXY
1193547	8687GXX
1193534	8451GXX
1193648	0815GXY
1193366	7180GXW
1193226	3598GXW
1193338	4150GXW
1193384	2416GXW
1377171	5765HXB
1193134	4999GXV
1193119	6162GXV
1193235	6253GXV
1192993	9960GXT
1192951	9572GXT
1192882	5195GXT
1192995	3614GXT
1192691	5703GXS
1427236	7795GXS
1192627	3998GXS
1192658	4603GXS
1192684	4464GXS
1192622	3713GXS
1192544	0462GXS
1192879	0336GXS
1192550	0297GXS
1192538	7517GXR
1192630	0133GXS
1192825	0266GXS
1192554	9608GXR
1192577	4716GXR
550162	7647GXP
1192329	3250GXP
1192322	6739GXP
1192326	7915GXM
1192256	9923GXL
1192248	3387GXL
1192230	3922GXL
1192171	6155GXL
1191986	5888GXJ
1426172	0384GXK
1191991	3893GXJ
1192052	0607GXJ
1192067	5879GXH
1396420	4354GXH
1191810	4664GXG
1192097	8499GXF
1191808	9590GXF
1191663	5707GXF
1191724	2429GXF
1351915	1284GXF
1304806	7990GXF
1191739	5406GXF
1191596	2027GXD
1191613	2113GXD
1191490	3881GXC
1191369	0742GXC
1191462	3148GXC
1191421	3254GXC
1341110	4137GXC
1296157	6065GXC
1267014	9595GXB
1267942	9598GXB
1191185	5659GWZ
1191223	6969GWZ
1346209	8582GWZ
1191093	8643GWY
1190988	6396GWY
1191051	0109GWZ
1191096	6129GWY
1191182	7178GWY
1190871	8407GWX
1190651	0299GWX
1190789	0660GWX
1233124	3774GWX
1190752	3564GWX
1190828	4905GWX
1190766	2986GWW
1190676	3398GWW
1190542	5544GWV
1190556	4322GWV
1190977	6722GWV
1190560	4152GWV
1190548	4105GWV
1190608	8942GWV
1190405	3992GWT
1190447	6587GWT
1190391	5061GWS
1190321	5990GWS
1392318	5033GWS
1190224	4239GWR
1190255	6793GWR
1190324	6705GWR
1190282	7593GWR
1190344	3417GWR
1443363	9493JVH
1190138	6537GWP
1190202	0896GWR
1190259	9693GWP
1371328	9310GWP
1417986	8793GWP
1190039	3370GWP
1195548	3845GWP
1190112	3868GWP
1189966	4870GWN
1190001	4692GWN
1381633	3618HBB
1189969	8210GWM
1189692	9190GWL
1189703	9824GWL
1189694	8409GWL
1189606	0236GWL
1189563	9357GWK
1189513	5803GWK
1189872	6052GWK
1189480	4268GWK
1189482	4053GWK
1189742	1351GWK
1189329	0786GWJ
1189423	1222GWJ
1189373	4655GWJ
1189420	1141GWJ
1189368	1873GWJ
1189477	4393GWJ
1189314	1034GWJ
1189226	4737GWH
1189261	4955GWH
1189239	4832GWH
1189648	8028GWH
1189362	7739GWH
1189325	1988GWH
1189279	1947GWH
1189246	4401GWG
1188992	9761GWF
1189056	2498GWG
1188950	6059GWF
1188777	2883GWF
1188944	6649GWF
1188757	9039GWD
1188721	1577GWF
1188770	3099GWD
1189265	4354GWD
1188767	3084GWD
1188817	2998GWD
1293214	5228GWD
1188600	0411GWD
1188631	0232GWD
1188476	8243GWC
1188484	0844GWC
1188592	2689GWC
1188412	8463GWB
1188647	1701GWB
1188528	0672GWB
1299256	2036GWB
1188234	0464GVZ
1188178	1583GVZ
1188166	9442GVY
1188121	5732GVY
550142	1561GVY
1188180	1841GVY
1188304	1638GVY
1188134	1552GVY
1188175	7632GVX
1188186	7647GVX
1188036	9510GVX
1188171	1567GVY
1188079	7625GVX
1188003	3748GVX
1188182	5749GVX
1188184	1867GVX
1187908	9707GVW
1187977	0394GVX
1296885	8188GVW
1187904	7344GVW
1187864	3196GVW
1187731	3696GVV
1187942	7413GVV
1187714	4125GVV
1187642	1035GVV
1187708	9878GVT
1187670	8892GVT
1187626	7514GVT
1187815	0455GVV
1187622	2637GVT
1187525	2590GVT
1187631	4209GVT
1187552	2717GVT
1187850	6098GVT
1187645	8346GVS
1187528	0074GVT
1187465	3628GVS
1187272	5142GVR
1187413	8587GVR
1187678	7423GVR
1187423	8312GVR
1187365	8970GVR
1187291	4883GVR
1225437	8548GVR
1187287	2388GVR
1187213	1594GVR
1187398	2400GVR
1186981	4528GVP
1448157	7907GVP
1187295	7118GVP
1187279	7114GVP
1187033	7252GVP
1187205	2285GVP
1187008	1136GVP
1187003	1133GVP
1186855	6256GVN
1186946	4784GVN
1186818	6074GVN
1186953	5905GVN
1186938	8233GVN
1341897	3766GVN
1186704	9955GVM
1186699	1400GVN
1186838	0061GVN
1186721	2452GVN
1186560	8432GVM
1186716	7655GVM
1186476	6905GVM
1186492	6473GVM
1186589	6408GVM
1187143	8147GVM
1186592	8524GVM
1186586	5038GVM
1186485	5332GVM
1186443	5274GVM
1186473	5789GVM
1186466	0791GVM
1186436	1049GVL
1186577	1805GVM
1186402	1489GVM
1186584	1734GVM
1186450	9049GVL
1186152	3439GVJ
1186172	8840GVH
1187011	5169GVJ
1186049	8743GVH
1185945	7583GVH
1185954	0222GVH
1474832	8051GVH
1185928	0112GVH
1185826	2643GVG
1185832	8014GVG
1186001	6244GVG
1353789	6238GVG
1185835	0630GVG
1185842	0483GVG
1185839	7626GVG
1185908	7348GVG
1185820	0667GVG
1185668	3294GVF
1185732	7067GVF
1185685	7000GVF
1185720	8370GVF
1185688	7003GVF
1186157	9020GVD
1185612	9012GVD
1185753	5726GVD
1185492	0665GVD
1338167	3364GVD
1185474	0375GVD
1185726	3052GVD
1185479	4423GVC
1185462	4204GVC
1185340	2565GVC
1185736	4950GVC
1185465	4197GVC
1185348	7028GVB
1185247	6561GVB
1185194	8583GTZ
1185270	4189GTZ
1185268	4166GTZ
1185272	4136GTZ
1185098	3631GTZ
1185264	4155GTZ
1185238	3576GTZ
1185088	6704GTY
1185036	6789GTY
1185043	6892GTY
1184979	9629GTX
1379925	7216GTX
1184807	3134GTX
1185015	4291GTX
1184821	4547GTX
1184824	3927GTX
1185012	4341GTX
1184795	8162GTW
1185076	7981GTW
1184814	8889GTW
1184725	5392GTW
1184735	4159GTW
1184799	2146GTW
1184909	9332GTV
1184502	9809GTV
1184531	3946GTV
1184509	4825GTV
1184487	4211GTV
1184421	2426GTV
1184474	3402GTV
1184415	4013GTV
1381097	5300GTV
1381994	5266GTV
1184441	3824GTV
1184423	9193GTT
1184446	9157GTT
1184301	8032GTT
1184435	9605GTT
1184444	8110GTT
1380065	8036GTT
1184497	3652GTT
1184271	0872GTT
1184317	3695GTT
1184209	5751GTS
1184197	5766GTS
1184193	5755GTS
1184336	8873GTS
1184084	7636GTS
1184072	2547GTS
1184089	9264GTR
1183983	6088GTP
1437702	1484GTR
1183967	0407GTR
1183709	9846GTN
1183886	5924GTN
1183743	7662GTN
1183868	5891GTN
1183732	9900GTN
1183747	2170GTP
1183720	5956GTN
1183822	1712GTN
1183636	4894GTN
1183712	3706GTN
1183556	0562GTN
